25374282	Simultaneous Adrenocortical Carcinoma and Neuroblastoma in an Infant With a Novel Germline p53 Mutation.	Courtney R, Ranganathan S.	We present an infant with 2 simultaneous, but histologically distinct tumors with a novel germline p53 mutation. The child was found to have a paraspinal neuroblastoma, a concurrent adrenal cortical carcinoma, and an I162F p53 gene mutation. We review the associations of germline p53 mutations (or Li-Fraumeni syndrome) with both tumor types and the current research in similar germline p53 mutations. Finally, we discuss the multiple ways in which our patient is unique including the paucity of cases with simultaneous but histologically unrelated tumors and the fact that our patient is the first reported case of an I162F germline p53 mutation.
26452133	PRIMA-1met (APR-246) inhibits growth of colorectal cancer cells with different p53 status through distinct mechanisms.	Li XL, Zhou J, Chan ZL, Chooi JY, Chen ZR, Chng WJ.	PRIMA-1met (APR-246) is a methylated derivative and structural analog of PRIMA-1 (p53 re-activation and induction of massive apoptosis). PRIMA-1met has been reported to restore both the wild type (wt) structure and function of mutant p53. Here, we show that PRIMA-1met is highly effective at limiting the growth of CRC cells regardless of p53 status. However, PRIMA-1met induces robust apoptosis only in CRC cells with mutant p53. Upregulation of Noxa, a proapoptotic molecule, is crucial for PRIMA-1met mediated activity. In human xenograft model of disease, PRIMA-1met effectively suppresses CRC tumor growth. Our results uncover distinct mechanisms of PRIMA-1met in CRC with different p53 status, thus providing a mechanistic rationale to evaluate the clinical efficacy of PRIMA-1met in CRC patients with different p53 status.
26497012	S100A4 interacts with mutant p53 and affects gastric cancer MKN1 cell autophagy and differentiation.	Shen W, Chen D, Liu S, Chen L, Yu A, Fu H, Sun X.	The acquired p53 mutations are the most common genetic alterations in human cancers. Mutant p53 proteins tend to accumulate, augmenting their oncogenic potential. However, the mechanisms for mutant p53 accumulation are not known. Previous studies have shown that S100A4 interacts with wild‑type p53. The present study marks the first time the effect of S100A4 on mutant p53 levels in gastric cancer MKN1 cells, which harbor mutant p53V143A, and the functional consequences have been investigated. S100A4 interacted with mutant p53V143A in the cells, and S100A4 inhibition decreased mutant p53V143A levels, indicating that S100A4 promoted mutant p53 accumulation through their interaction. We also found that S100A4 inhibition altered the expression of the mutant p53V143A target genes [c-Myc and inhibitor of DNA binding 2 (Id2)]. Moreover, we demonstrated that S100A4 knockdown increased mutant p53-related autophagy and cell differentiation. In conclusion, our data suggest a novel mechanism for mutant p53V143A accumulation and add a new facet to the role of S100A4 in cancer.
26596470	p53 dynamics upon response element recognition explored by molecular simulations.	Terakawa T, Takada S.	p53 is a representative transcription factor that activates multiple target genes. To realize stimulus-dependent specificities, p53 has to recognize targets with structural variety, of which molecular mechanisms are largely unknown. Here, we conducted a series of long-time scale (totally more than 100-ms) coarse-grained molecular dynamics simulations, uncovering structure and dynamics of full-length p53 tetramer that recognizes its response element (RE). We obtained structures of a full-length p53 tetramer that binds to the RE, which is strikingly different from the structure of p53 at search. These structures are not only consistent with previous low-resolution or partial structural information, but also give access to previously unreachable detail, such as the preferential distribution of intrinsically disordered regions, the contacts between core domains, the DNA bending, and the connectivity of linker regions. We also explored how the RE variation affects the structure of the p53-RE complex. Further analysis of simulation trajectories revealed how p53 finds out the RE and how post-translational modifications affect the search mechanism.
26158292	p53 and rapamycin are additive.	Christy B, Demaria M, Campisi J, Huang J, Jones D, Dodds SG, Williams C, Hubbard G, Livi CB, Gao X, Weintraub S, Curiel T, Sharp ZD, Hasty P.	Mechanistic target of rapamycin (mTOR) is a kinase found in a complex (mTORC1) that enables macromolecular synthesis and cell growth and is implicated in cancer etiology. The rapamycin-FK506 binding protein 12 (FKBP12) complex allosterically inhibits mTORC1. In response to stress, p53 inhibits mTORC1 through a separate pathway involving cell signaling and amino acid sensing. Thus, these different mechanisms could be additive. Here we show that p53 improved the ability of rapamycin to: 1) extend mouse life span, 2) suppress ionizing radiation (IR)-induced senescence-associated secretory phenotype (SASP) and 3) increase the levels of amino acids and citric acid in mouse embryonic stem (ES) cells. This additive effect could have implications for cancer treatment since rapamycin and p53 are anti-oncogenic.
25755280	PATZ1 Is a DNA Damage-Responsive Transcription Factor That Inhibits p53 Function.	Keskin N, Deniz E, Eryilmaz J, Un M, Batur T, Ersahin T, Cetin Atalay R, Sakaguchi S, Ellmeier W, Erman B.	Insults to cellular health cause p53 protein accumulation, and loss of p53 function leads to tumorigenesis. Thus, p53 has to be tightly controlled. Here we report that the BTB/POZ domain transcription factor PATZ1 (MAZR), previously known for its transcriptional suppressor functions in T lymphocytes, is a crucial regulator of p53. The novel role of PATZ1 as an inhibitor of the p53 protein marks its gene as a proto-oncogene. PATZ1-deficient cells have reduced proliferative capacity, which we assessed by transcriptome sequencing (RNA-Seq) and real-time cell growth rate analysis. PATZ1 modifies the expression of p53 target genes associated with cell proliferation gene ontology terms. Moreover, PATZ1 regulates several genes involved in cellular adhesion and morphogenesis. Significantly, treatment with the DNA damage-inducing drug doxorubicin results in the loss of the PATZ1 transcription factor as p53 accumulates. We find that PATZ1 binds to p53 and inhibits p53-dependent transcription activation. We examine the mechanism of this functional inhibitory interaction and demonstrate that PATZ1 excludes p53 from DNA binding. This study documents PATZ1 as a novel player in the p53 pathway.
25876901	[Effects of Ad-p53 plus fulvestrant on induced apoptosis in MCF-7 breast cancer cells].	Ren K, Qi X, Song J, Wang J.	OBJECTIVE: To explore the apoptosis-inducing effect of Ad-p53 plus fulvestrant in MCF-7 breast cancer cells. METHODS: ER-positive MCF-7 breast cancer cells were used. MCF-7 cells were established with control, fulvestrant alone, Ad-p53 alone and Ad-p53 plus fulvestrant. The morphological changes of MCF-7 after drug combination were observed by inverted microscopy. Methyltetrazolium salt (MTS) assay was used to determine the proliferation of MCF-7 cells. The protein expressions of p53 and ER were examined by Western blot. Flow cytometry was used to detect apoptosis. RESULTS: Significant inhibition of cell growth was observed by inverted microscopy. Flow cytometry revealed that the apoptosis rate of using fulvestrant alone or Ad-p53 alone was (13.3 ± 1.2) % and (14.5 ± 2.9) %. The apoptosis rate of combined group was (38.1 ± 5.9)% and it was higher than Ad-p53 or fulvestrant alone (P = 0.001, P = 0.001). MTS assay indicated that, after treating for 24, 48, 72, 96 h by Ad-p53 alone or fulvestrant alone, the inhibition of cell proliferation rate was (8.21 ± 0.54)%, (28.50 ± 1.42)%, (50.14 ± 0.78)%, (58.25 ± 2.92)% and (9.73 ± 1.68)%, (25.26 ± 0.82)%, (35.25 ± 3.94)% and (46.37 ± 2.56)% respectively. Simultaneously, the inhibition of cell proliferation rate of combined group was (12.42 ± 1.76)%, (35.20 ± 0.58)%, (62.08 ± 2.56)% and (75.43 ± 3.56)%. It further confirmed the increase of cell proliferation inhibition rate after drug combination (P < 0.05). Western blot showed that the p53 protein expression level increased obviously with Ad-p53 in MCF-7cells. Ad-p53 increased the level of ER expression while drug combination reduced the level of ER expression. CONCLUSIONS: Ad-p53 plus fulvestrant can significantly inhibit cell growth and induce cell apoptosis. And there is probably some synergistic effects between both.
26106979	Lack of Transcription Factor p53 Exacerbates Elastase-induced Emphysema in Mice.	Chrusciel S, Zysman M, Caramelle P, Tiendrebeogo A, Baskara I, Le Gouvello S, Chabot F, Giraudier S, Boczkowski J, Boyer L.	RATIONALE: The transcription factor p53 is overexpressed in the lung of patients with emphysema, but it remains unclear if it has a deleterious or protective effect in disease progression. We investigated the role of p53 in the elastase-induced emphysema model and the molecular underlining mechanisms. METHODS: Wild type (WT) and p53-/- mice were instilled with pancreatic porcine elastase 1UI. We quantified emphysema (morphometric analysis), CCL2 and TNFα in bronchoalveolar lavage (BAL) (ELISA), oxydative stress markers (heme oxygenase 1 (HO1), NAD(P)H dehydrogenase quinone 1 (NQO1) gene expression), MMP12 expression (immunofluorescence), and macrophages apoptosis (cleaved caspase-3 immunofluorescence). RESULTS: p53 gene expression was upregulated in the lung of elastase-instilled mice. p53 deletion aggravated elastase-induced emphysema severity, pulmonary inflammation (macrophages and neutrophils number and CCL2 and TNFa levels in BAL) and lung oxidative stress. These findings were reproduced in WT mice transplanted with p53 -/- bone marrow cells, except the increase in CCL2. The increased number of macrophages in p53 -/- mice was not a consequence of reduced apoptosis or of an excess of chemotaxis toward CCL2. Macrophages expression of MMP12 was higher in p53 -/- mice compared to WT mice after elastase instillation. CONCLUSION: These findings provide evidence that p53-/- mice and WT mice grafted with p53 -/- myeloid cells are more prone to develop elastase-induced emphysema, supporting a protective role of p53, and more precisely p53 expressed in macrophages, against emphysema development. The pivotal role played by macrophages in this phenomenon may involve the MMP12-TNFα pathway.
24461059	The p53 mutation spectrum in hepatocellular carcinoma from Guangxi, China : role of chronic hepatitis B virus infection and aflatoxin B1 exposure.	Qi LN, Bai T, Chen ZS, Wu FX, Chen YY, De Xiang B, Peng T, Han ZG, Li LQ.	BACKGROUND & AIMS: p53 is one of the most frequently mutated human tumour suppressor genes. Chronic infection with hepatitis B virus (HBV) and exposure to aflatoxin B1 (AFB1) induces p53 mutations in hepatocellular carcinoma (HCC) tissue. The aims of present study are to investigate the p53 mutation spectrum in HBV- and AFB1-related hepatocarcinogenesis in patients with hepatocellular carcinoma (HCC) in Guangxi, China. METHODS: Tumour and adjacent liver tissue were collected from 397 HCC patients who were subdivided into HBV(+)/AFB1(+), HBV(+)/AFB1(-), HBV(-)/AFB1(+) and HBV(-)/AFB1(-) four groups. All 11 exons of the p53 gene were PCR-amplified and sequenced. Immunohistochemistry was used to evaluate the effect of mutations on the expression of p53 protein. RESULTS AND CONCLUSIONS: P53 mutations were detected in 223 HCC samples, 13 adjacent liver tissue samples and only 1 of 68 normal liver tissue samples. The mutation sites concentrated at exon 4, 5, 6, 7, 8, 9 and no mutation was detected in exon 1, 2, 3, 10 and 11. The most frequently occurring mutation was in codon 249 (R249S) in exon 7. Patients in the HBV(+)/AFB1(+) and HBV(-)/AFB1(+) groups had significantly higher mutation rates compared with patients in the HBV(+)/AFB1(-) and HBV(-)/AFB1(-) groups. P53 mutation status and HBV/AFB1 status were independent predictors of tumour recurrence after surgery. Immunohistochemical analysis revealed that p53 gene mutations were correlated with the p53 expression. In Guangxi area, the significant association between AFB1-induced p53 mutations and the expression of p53 protein suggest an important role for p53 mutations in carcinogenesis of HCC.
25950477	Acetylation of HDAC1 and degradation of SIRT1 form a positive feedback loop to regulate p53 acetylation during heat-shock stress.	Yang H, Yan B, Liao D, Huang S, Qiu Y.	The tumor suppressor p53 is an essential transcription factor that sensitively regulates cellular responses to various stresses. Acetylation, a critically important posttranslational modification of p53, is induced in response to cellular stresses. P53 acetylation level strongly correlates with protein stability and activity. The steady-state level of p53 acetylation is balanced by dynamic acetylation and deacetylation. Despite the function of p53 acetylation being well studied, how the steady state of p53 acetylation level is regulated in response to cellular stresses remains unclear. In particular, the dynamic regulation of the deacetylase activities responsible for p53 deacetylation during cellular stress is unknown. In the current study, we investigated the dynamic regulation of HDAC1 (histone deacetylase 1) and SIRT1 (sirtuin 1), two major enzymes for p53 deacetylation, during cell stress. We found that various cell stress events induce HDAC1 acetylation. The increased level of HDAC1 acetylation correlates with the level of p53 acetylation. Acetylated HDAC1 loses the ability to deacetylate p53. Cellular stresses also promote the decline of the SIRT1 protein in a proteasome-dependent pathway, which also results in the increase of p53 acetylation. Importantly, the decreased level of SIRT1 also contributes to the accumulation of HDAC1 acetylation as SIRT1 deacetylates HDAC1. Therefore, the increase of HDAC1 acetylation and reduced level of SIRT1 protein during cellular stress directly link to the induction of p53 acetylation. These results unveil the mechanism underlying the dynamic regulation of p53 acetylation during cell stress.
25987028	UBE2Q1 in a Human Breast Carcinoma Cell Line: Overexpression and Interaction with p53.	Shafiee SM, Rasti M, Seghatoleslam A, Azimi T, Owji AA.	The p53 tumor suppressor protein is a principal mediator of growth arrest, senescence, and apoptosis in response to a broad array of cellular damage. p53 is a substrate for the ubiquitin-proteasome system, however, the ubiquitin-conjugating enzymes (E2s) involved in p53 ubiquitination have not been well studied. UBE2Q1 is a novel E2 ubiquitin conjugating enzyme gene. Here, we investigated the effect of UBE2Q1 overexpression on the level of p53 in the MDA-MB-468 breast cancer cell line as well as the interaction between UBE2Q1 and p53. By using a lipofection method, the p53 mutated breast cancer cell line, MDA-MB-468, was transfected with the vector pCMV6-AN-GFP, containing UBE2Q1 ORF. Western blot analysis was employed to verify the overexpression of UBE2Q1 in MDA-MB-468 cells and to evaluate the expression level of p53 before and after cell transfection. Immunoprecipitation and GST pull-down protocols were used to investigate the binding of UBE2Q1 to p53. We established MDA-MB-468 cells that transiently expressed a GFP fusion proteins containing UBE2Q1 (GFP-UBE2Q1). Western blot analysis revealed that levels of p53 were markedly lower in UBE2Q1 transfected MDA-MB-468 cells as compared with control MDA-MB-468 cells. Both in vivo and in vitro data showed that UBE2Q1 co-precipitated with p53 protein. Our data for the first time showed that overexpression of UBE2Q1can lead to the repression of p53 in MDA-MB-468 cells. This repression of p53 may be due to its UBE2Q1 mediated ubiquitination and subsequent proteasome degradation, a process that may involve direct interaction of UBE2Q1with p53.
25713322	p53 protects against LPS-induced lung endothelial barrier dysfunction.	Barabutis N, Dimitropoulou C, Birmpas C, Joshi A, Thangjam G, Catravas JD.	New therapies toward heart and blood vessel disorders may emerge from the development of Hsp90 inhibitors. Several independent studies suggest potent anti-inflammatory activities of those agents in human tissues. The molecular mechanisms responsible for their protective effects in the vasculature remain unclear. The present study demonstrates that the transcription factor p53, an Hsp90 client protein, is crucial for the maintenance of vascular integrity, protects again LPS-induced endothelial barrier dysfunction, and is involved in the mediation of the anti-inflammatory activity of Hsp90 inhibitors in lung tissues. p53 silencing by siRNA decreased transendothelial resistance (a measure of endothelial barrier function). A similar effect was induced by the p53 inhibitor pifithrin, which also potentiated the LPS-induced hyperpermeability in human lung microvascular endothelial cells (HLMVEC). On the other hand, p53 induction by nutlin suppressed the LPS-induced vascular barrier dysfunction. LPS decreased p53 expression in lung tissues and that effect was blocked by pretreatment with Hsp90 inhibitors both in vivo and in vitro. Furthermore, the Hsp90 inhibitor 17-allyl-amino-demethoxy-geldanamycin suppressed the LPS-induced overexpression of the p53 negative regulator MDMX as well as p53 and MDM2 (another p53 negative regulator) phosphorylation in HLMVEC. Both negative p53 regulators were downregulated by LPS in vivo. Chemically induced p53 overexpression resulted in the suppression of LPS-induced RhoA activation and MLC2 phosphorylation, whereas p53 suppression caused the opposite effects. These observations reveal new mechanisms for the anti-inflammatory actions of Hsp90 inhibitors, i.e., the induction of the transcription factor p53, which in turn can orchestrate robust vascular anti-inflammatory responses both in vivo and in vitro.
25603869	[Clinical significance of mutant p53 protein expression in lung adenocarcinoma].	Bian C, Li Z, Xu Y, Wang J, Xu L, Shen H.	BACKGROUND: P53 is a tumor protein that acts as a tumor suppressor. The mutation of P53 may cause loss of tumor suppressor functions and gain of functions favoring cellular proliferation and apoptosis inhibition. The clinical implications of the tumor protein P53 gene (TP53) mutation in lung adenocarcinoma are indefinite. The aim of this study is to explore the clinical significance of the mutant P53 protein expression in lung adenocarcinoma tissues. METHODS: The clinicopathological data of 120 lung adenocarcinoma patients who underwent surgery were retrospectively analyzed. The mutant P53 protein expression was detected using the immunohistochemical method. Furthermore, the relationship between the mutant P53 expression and the clinicopathological parameters was analyzed using the Chi-square test, whereas that between the mutant P53 expression and overall survival was estimated using the Kaplan-Meier method and Cox regression model. RESULTS: The mutant P53 protein expression rate was 63.3%. Accordingly, the mutant P53 expression was significantly associated with tumor size (P=0.041) and clinicopathological stage (P=0.025). On the one hand, a univariate survival analysis showed that tumor size (P=0.031), lymph node metastasis (P<0.001), clinicopathological stage (P<0.001), and mutant P53 expression (P=0.038) were associated with overall survival. On the other hand, a multivariate survival analysis showed that lymph node metastasis (P=0.014) was an independent poor prognostic factor for overall survival. CONCLUSIONS: Patients with lung adenocarcinoma with mutant TP53 had a poor outcome. Accordingly, the mutant P53 protein may serve as a molecular prognosis marker for lung adenocarcinoma patients.
26102039	Ubiquitin E3 ligase UHRF1 regulates p53 ubiquitination and p53-dependent cell apoptosis in clear cell Renal Cell Carcinoma.	Ma J, Peng J, Mo R, Ma S, Wang J, Zang L, Li W, Fan J.	Ubiquitin-like with PHD and RING finger domain 1 (UHRF1) is a multi-domain ubiquitin E3 ligase that plays critical roles in regulation of DNA methylation and histone ubiquitination. In this study, we found UHRF1 is frequently overexpressed in human clear cell Renal Cell Carcinoma (ccRCC) tissues both at mRNA and protein levels. We showed that UHRF1 directly interacts with p53 both in vivo and in vitro. A new domain (PD) in UHRF1 was required for interaction with p53. We found that UHRF1 down-regulates p53 transactivation activity which was depends on the ubiquitin E3 ligase function. UHRF1 can promote non-degradative ubiquitination of p53, suppress p53 pathway activation and p53-dependent apoptosis in ccRCC cells. Together, our study suggests that UHRF1, which overexpressed ccRCC, may act as a p53 regulator, suppress p53 pathway activation and help ccRCC cells to escape from p53-dependent apoptosis.
25382750	UBTD1 induces cellular senescence through an UBTD1-Mdm2/p53 positive feedback loop.	Zhang XW, Wang XF, Ni SJ, Qin W, Zhao LQ, Hua RX, Lu YW, Li J, Dimri GP, Guo WJ.	The tumour suppressor p53 plays an important role in tumourigenesis. Besides inducing apoptosis, it regulates cellular senescence, which constitutes an important barrier to tumourigenesis. The mechanism of regulation of cellular senescence by p53 and its downstream pathway are poorly understood. Here, we report that the ubiquitin domain-containing 1 (UBTD1) gene, a new downstream target of p53, induces cellular senescence and acts as a novel tumour suppressor by a mechanism that depends on p53. Expression of UBTD1 increased upon cellular senescence induced by serial passageing of cultures, as well as by exposure to DNA-damageing drugs that induce premature senescence. Over-expression of UBTD1 induces senescence in human fibroblasts and cancer cells and attenuation of the transformed phenotype in cancer cells. UBTD1 is down-regulated in gastric and colorectal cancer tissues, and its lower expression correlates with a more aggressive phenotype and worse prognosis. Multivariate analysis revealed that UBTD1 expression was an independent prognostic factor for gastric cancer patients. Furthermore, UBTD1 increased the stability of p53 protein, by promoting the degradation of Mdm2 protein. Importantly, UBTD1 and p53 function mutually depend on each other in regulating cellular senescence and proliferation. Thus, our data suggest that, upon DNA damage, p53 induction by UBTD1 creates a positive feedback mechanism to further increase p53 expression. Our results establish UBTD1 as a regulator of cellular senescence that mediates p53 function, and provide insights into the mechanism of Mdm2 inhibition that impacts p53 dynamics during cellular senescence and tumourigenesis.
25779964	Forebrain neuronal specific ablation of p53 gene provides protection in a cortical ischemic stroke model.	Filichia E, Shen H, Zhou X, Qi X, Jin K, Greig N, Hoffer B, Luo Y.	Cerebral ischemic injury involves death of multiple cell types at the ischemic sites. As a key regulator of cell death, the p53 gene has been implicated in the regulation of cell loss in stroke. Less focal damage is found in stroke animals pre-treated with a p53 inhibitor or in traditional p53 knockout (ko) mice. However, whether the p53 gene plays a direct role in regulating neuronal cell death is unknown. In this study, in contrast to the global inhibition of p53 function by pharmacological inhibitors and in traditional p53 ko mice, we utilized a neuronal specific conditional ko mouse line (CamcreTRP53(loxP/loxP)) to achieve forebrain neuronal specific deletion of p53 and examined the role of the p53 gene in ischemia-induced cell death in neurons. Expression of p53 after stroke is examined using the immunohistochemical method and the outcome of stroke is examined by analysis of infarction size and behavioral deficits caused by stroke. Our data showed that p53 expression is upregulated in the ischemic region in neuronal cells in wildtype (wt) mice but not in CamcreTRP53(loxP/loxP) ko mice. Deletion of the p53 gene in forebrain neurons results in a decreased infarction area in ko mice. Locomotor behavior, measured in automated activity chambers, showed that CamcreTRP53(loxP/loxP) ko mice have less locomotor deficits compared to wt mice after middle cerebral artery occlusion (MCAo). We conclude that manipulation of p53 expression in neurons may lead to unique therapeutic development in stroke.
26585234	Specific TP53 Mutants Overrepresented in Ovarian Cancer Impact CNV, TP53 Activity, Responses to Nutlin-3a, and Cell Survival.	Mullany LK, Wong KK, Marciano DC, Katsonis P, King-Crane ER, Ren YA, Lichtarge O, Richards JS.	Evolutionary Action analyses of The Cancer Gene Atlas data sets show that many specific p53 missense and gain-of-function mutations are selectively overrepresented and functional in high-grade serous ovarian cancer (HGSC). As homozygous alleles, p53 mutants are differentially associated with specific loss of heterozygosity (R273; chromosome 17); copy number variation (R175H; chromosome 9); and up-stream, cancer-related regulatory pathways. The expression of immune-related cytokines was selectively related to p53 status, showing for the first time that specific p53 mutants impact, and are related to, the immune subtype of ovarian cancer. Although the majority (31%) of HGSCs exhibit loss of heterozygosity, a significant number (24%) maintain a wild-type (WT) allele and represent another HGSC subtype that is not well defined. Using human and mouse cell lines, we show that specific p53 mutants differentially alter endogenous WT p53 activity; target gene expression; and responses to nutlin-3a, a small molecular that activates WT p53 leading to apoptosis, providing "proof of principle" that ovarian cancer cells expressing WT and mutant alleles represent a distinct ovarian cancer subtype. We also show that siRNA knock down of endogenous p53 in cells expressing homozygous mutant alleles causes apoptosis, whereas cells expressing WT p53 (or are heterozygous for WT and mutant p53 alleles) are highly resistant. Therefore, despite different gene regulatory pathways associated with specific p53 mutants, silencing mutant p53 might be a suitable, powerful, global strategy for blocking ovarian cancer growth in those tumors that rely on mutant p53 functions for survival. Knowing p53 mutational status in HGSC should permit new strategies tailored to control this disease.
25854514	Efficient co-delivery of a Pt(IV) prodrug and a p53 activator to enhance the anticancer activity of cisplatin.	Ma R, Wang Y, Yan L, Ma L, Wang Z, Chan HC, Chiu SK, Chen X, Zhu G.	A nanoplatform targeting DNA and p53 simultaneously is assembled. Layered double hydroxide nanoparticles are co-loaded with a Pt(IV) prodrug and a p53 activator. Once inside cells, cisplatin is released to attack genomic DNA and kill cancer cells; simultaneously, the p53 activator results in active p53, a key protein involved in the apoptotic pathways initiated by platinum drugs. The anticancer efficacy of cisplatin is significantly improved through this synergistic application.
25674170	Predictive Role of p53 Protein as a Single Marker or Associated with ki67 Antigen in Oral Leukoplakia: A Retrospective Longitudinal Study.	Gissi DB, Gabusi A, Servidio D, Cervellati F, Montebugnoli L.	Oral leukoplakia (OL) is the most common potentially malignant lesion of the oral cavity. Immunohistochemical analysis of p53 and Ki67 proteins is a simple and inexpensive method widely used in non-dysplastic OLs to reveal lesions predicted to develop oral cancer. The present longitudinal study evaluated the predictive role of p53 and Ki67 proteins alone or in combination in a group of OLs without dysplasia followed for many years. Seventy-seven OL patients referred to our Department between January 2006 and October 2013 underwent histochemical analysis of p53 and Ki67 expression. OLs were considered at high risk in the presence of either high p53 expression (>20%), or low/normal p53 expression associated with high Ki67 expression (Ki67/p53 ratio >3). Seven OLs evolved to OSCC during the follow-up period. Three cases had p53 overexpression, while four had a high Ki67/p53 ratio. Statistical significance was reached when samples with p53 overexpression were combined with samples with high Ki67/p53 ratio (Chi square 5.3; p<0.02). The combined immunohistochemical expression of p53 and Ki67 proteins could be a useful and simple molecular marker for early detection of non-dysplastic OLs at risk of developing oral cancer.
26419039	[THE ROLE OF TUMORAL STROMA IN PREDICTING OF THE SEVERITY COURSE IN PATIENTS, SUFFERING MAMMARY GLAND CANCER WITH P53 HYPEREXPRESSION].	Shchurov NF.	There was revealed, that the survival indices in mammary gland cancer (MGC) patients in similar stage of the disease, in the same tumor histology, and in a mutant gene p53 hyperexpression, to whom identical complex treatment was conducted, are rhythmic, what witnesses a necessity to search for additional predicting factors. Predicting role of tumoral stroma in patients, suffering MGC with p53 hyperexpression, was studied.
26273641	Translational Control Protein 80 Stimulates IRES-Mediated Translation of p53 mRNA in Response to DNA Damage.	Halaby MJ, Li Y, Harris BR, Jiang S, Miskimins WK, Cleary MP, Yang DQ.	Synthesis of the p53 tumor suppressor increases following DNA damage. This increase and subsequent activation of p53 are essential for the protection of normal cells against tumorigenesis. We previously discovered an internal ribosome entry site (IRES) that is located at the 5'-untranslated region (UTR) of p53 mRNA and found that the IRES activity increases following DNA damage. However, the mechanism underlying IRES-mediated p53 translation in response to DNA damage is still poorly understood. In this study, we discovered that translational control protein 80 (TCP80) has increased binding to the p53 mRNA in vivo following DNA damage. Overexpression of TCP80 also leads to increased p53 IRES activity in response to DNA damage. TCP80 has increased association with RNA helicase A (RHA) following DNA damage and overexpression of TCP80, along with RHA, leads to enhanced expression of p53. Moreover, we found that MCF-7 breast cancer cells with decreased expression of TCP80 and RHA exhibit defective p53 induction following DNA damage and diminished expression of its downstream target PUMA, a proapoptotic protein. Taken together, our discovery of the function of TCP80 and RHA in regulating p53 IRES and p53 induction following DNA damage provides a better understanding of the mechanisms that regulate IRES-mediated p53 translation in response to genotoxic stress.
26164152	A better experimental method to detect the sensitivity of cancer cells to anticancer drugs after adenovirus-mediated introduction of two kinds of p53 in vivo.	Wang H, Li W, Lai B, Yang X, Zhang C, Li J, Zhu Y.	p53 plays an important role in drug responses by regulating cell cycle progression and inducing programmed cell death. The C-terminal of p53 self-regulates the protein negatively; however, whether it affects the sensitivity of cancer cells to anticancer drugs is unclear. In this study, two experimental methods were used to compare the sensitivity to anticancer drugs of human lung 801D cancer cells transfected with adenovirus bearing either full-length p53 or the deleted-C-terminal p53 in vivo. Adenovirus-mediated deliveries of full-length or deleted-C-terminal p53 were performed after development of tumors (the first method) or by infection into cells before xenotransplantation (the second method). The results showed that infection with the deleted-C-terminal p53 increased 801D cell sensitivity to anticancer drugs in the second, but not in the first method, as indicated by greater tumor-inhibition rates. In addition, compared with the first method, the second method resulted in viruses with more uniformly infected cells and the infection rates between groups were similar. This yielded smaller within-group variations and greater uniformity among transplanted tumors. The second method could circumvent the difficulties associated with intratumoral injection.
26384566	The p53-p21-DREAM-CDE/CHR pathway regulates G2/M cell cycle genes.	Fischer M, Quaas M, Steiner L, Engeland K.	The tumor suppressor p53 functions predominantly as a transcription factor by activating and downregulating gene expression, leading to cell cycle arrest or apoptosis. p53 was shown to indirectly repress transcription of the CCNB2, KIF23 and PLK4 cell cycle genes through the recently discovered p53-p21-DREAM-CDE/CHR pathway. However, it remained unclear whether this pathway is commonly used. Here, we identify genes regulated by p53 through this pathway in a genome-wide computational approach. The bioinformatic analysis is based on genome-wide DREAM complex binding data, p53-depedent mRNA expression data and a genome-wide definition of phylogenetically conserved CHR promoter elements. We find 210 target genes that are expected to be regulated by the p53-p21-DREAM-CDE/CHR pathway. The target gene list was verified by detailed analysis of p53-dependent repression of the cell cycle genes B-MYB (MYBL2), BUB1, CCNA2, CCNB1, CHEK2, MELK, POLD1, RAD18 and RAD54L. Most of the 210 target genes are essential regulators of G2 phase and mitosis. Thus, downregulation of these genes through the p53-p21-DREAM-CDE/CHR pathway appears to be a principal mechanism for G2/M cell cycle arrest by p53.
26254280	Loss of p53 enhances the function of the endoplasmic reticulum through activation of the IRE1α/XBP1 pathway.	Namba T, Chu K, Kodama R, Byun S, Yoon KW, Hiraki M, Mandinova A, Lee SW.	Altered regulation of ER stress response has been implicated in a variety of human diseases, such as cancer and metabolic diseases. Excessive ER function contributes to malignant phenotypes, such as chemoresistance and metastasis. Here we report that the tumor suppressor p53 regulates ER function in response to stress. We found that loss of p53 function activates the IRE1α/XBP1 pathway to enhance protein folding and secretion through upregulation of IRE1α and subsequent activation of its target XBP1. We also show that wild-type p53 interacts with synoviolin (SYVN1)/HRD1/DER3, a transmembrane E3 ubiquitin ligase localized to ER during ER stress and removes unfolded proteins by reversing transport to the cytosol from the ER, and its interaction stimulates IRE1α degradation. Moreover, IRE1α inhibitor suppressed protein secretion, induced cell death in p53-deficient cells, and strongly suppressed the formation of tumors by p53-deficient human tumor cells in vivo compared with those that expressed wild-type p53. Therefore, our data imply that the IRE1α/XBP1 pathway serves as a target for therapy of chemoresistant tumors that express mutant p53.
